기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,전라남도,담양군,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,전라남도,담양군,30,참전유공자,6·25전쟁,52,52,0
2025-03,전라남도,담양군,31,참전유공자,월남전쟁,226,226,0
2025-03,전라남도,담양군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,담양군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,91,91,0
2025-03,전라남도,담양군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,담양군,35,5.18민주유공자,5·18사망자 또는 행불자,3,0,3
2025-03,전라남도,담양군,36,5.18민주유공자,5·18부상자,27,22,5
2025-03,전라남도,담양군,37,5.18민주유공자,5·18희생자,18,16,2
2025-03,전라남도,담양군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,담양군,39,특수임무유공자,특수임무부상자,2,2,0
2025-03,전라남도,담양군,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,전라남도,담양군,41,중·장기복무제대군인,중·장기복무제대군인,123,123,0
2025-03,전라남도,목포시,1,순국선열,건국훈장,1,0,1
2025-03,전라남도,목포시,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,목포시,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,목포시,4,애국지사,건국훈장,11,0,11
2025-03,전라남도,목포시,5,애국지사,"건국포장	",5,0,5
2025-03,전라남도,목포시,6,애국지사,대통령표창,6,0,6
2025-03,전라남도,목포시,7,전몰·전상·순직·공상군경,전몰군경,148,0,148
2025-03,전라남도,목포시,8,전몰·전상·순직·공상군경,전상군경,772,327,445
2025-03,전라남도,목포시,9,전몰·전상·순직·공상군경,순직군경,83,0,83
2025-03,전라남도,목포시,10,전몰·전상·순직·공상군경,공상군경,317,212,105
2025-03,전라남도,목포시,11,고엽제후유증,고엽제후유증,324,205,119
2025-03,전라남도,목포시,12,무공수훈자,무공수훈자,272,37,235
2025-03,전라남도,목포시,13,보국수훈자,보국수훈자,155,144,11
2025-03,전라남도,목포시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,목포시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,목포시,16,4.19혁명유공자,4·19혁명부상자,1,1,0
2025-03,전라남도,목포시,17,4.19혁명유공자,4·19혁명공로자,1,1,0
2025-03,전라남도,목포시,18,순직·공상공무원,순직공무원,43,0,43
2025-03,전라남도,목포시,19,순직·공상공무원,공상공무원,32,23,9
2025-03,전라남도,목포시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,목포시,21,6·18자유상이자,6·18자유상이자,3,1,2
2025-03,전라남도,목포시,22,지원대상자,지원순직군경,2,0,2
2025-03,전라남도,목포시,23,지원대상자,지원공상군경,12,11,1
