기준년월,지역명,읍면동명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,세종특별자치시,반곡동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,반곡동,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,세종특별자치시,반곡동,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,세종특별자치시,반곡동,41,중·장기복무제대군인,중·장기복무제대군인,79,79,0
2025-03,세종특별자치시,보람동,1,순국선열,건국훈장,0,0,0
2025-03,세종특별자치시,보람동,2,순국선열,건국포장,0,0,0
2025-03,세종특별자치시,보람동,3,순국선열,대통령표창,0,0,0
2025-03,세종특별자치시,보람동,4,애국지사,건국훈장,0,0,0
2025-03,세종특별자치시,보람동,5,애국지사,건국포장,0,0,0
2025-03,세종특별자치시,보람동,6,애국지사,대통령표창,0,0,0
2025-03,세종특별자치시,보람동,7,전몰·전상·순직·공상군경,전몰군경,4,0,4
2025-03,세종특별자치시,보람동,8,전몰·전상·순직·공상군경,전상군경,26,11,15
2025-03,세종특별자치시,보람동,9,전몰·전상·순직·공상군경,순직군경,3,0,3
2025-03,세종특별자치시,보람동,10,전몰·전상·순직·공상군경,공상군경,22,19,3
2025-03,세종특별자치시,보람동,11,고엽제후유증,고엽제후유증,20,12,8
2025-03,세종특별자치시,보람동,12,무공수훈자,무공수훈자,13,2,11
2025-03,세종특별자치시,보람동,13,보국수훈자,보국수훈자,43,39,4
2025-03,세종특별자치시,보람동,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,세종특별자치시,보람동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,세종특별자치시,보람동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,세종특별자치시,보람동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,세종특별자치시,보람동,18,순직·공상공무원,순직공무원,3,0,3
2025-03,세종특별자치시,보람동,19,순직·공상공무원,공상공무원,2,2,0
2025-03,세종특별자치시,보람동,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,세종특별자치시,보람동,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,세종특별자치시,보람동,22,지원대상자,지원순직군경,0,0,0
2025-03,세종특별자치시,보람동,23,지원대상자,지원공상군경,2,2,0
2025-03,세종특별자치시,보람동,24,지원대상자,지원순직공무원,0,0,0
2025-03,세종특별자치시,보람동,25,지원대상자,지원공상공무원,0,0,0
2025-03,세종특별자치시,보람동,26,보훈보상대상자,재해사망군경,1,0,1
2025-03,세종특별자치시,보람동,27,보훈보상대상자,재해부상군경,4,4,0
2025-03,세종특별자치시,보람동,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,세종특별자치시,보람동,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,세종특별자치시,보람동,30,참전유공자,6·25전쟁,3,3,0
2025-03,세종특별자치시,보람동,31,참전유공자,월남전쟁,23,23,0
2025-03,세종특별자치시,보람동,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,세종특별자치시,보람동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,11,11,0
2025-03,세종특별자치시,보람동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,세종특별자치시,보람동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,보람동,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,세종특별자치시,보람동,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,세종특별자치시,보람동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,보람동,39,특수임무유공자,특수임무부상자,0,0,0
2025-03,세종특별자치시,보람동,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,세종특별자치시,보람동,41,중·장기복무제대군인,중·장기복무제대군인,105,105,0
2025-03,세종특별자치시,부강면,1,순국선열,건국훈장,0,0,0
2025-03,세종특별자치시,부강면,2,순국선열,건국포장,0,0,0
2025-03,세종특별자치시,부강면,3,순국선열,대통령표창,0,0,0
2025-03,세종특별자치시,부강면,4,애국지사,건국훈장,1,0,1
2025-03,세종특별자치시,부강면,5,애국지사,건국포장,0,0,0
2025-03,세종특별자치시,부강면,6,애국지사,대통령표창,1,0,1
2025-03,세종특별자치시,부강면,7,전몰·전상·순직·공상군경,전몰군경,3,0,3
2025-03,세종특별자치시,부강면,8,전몰·전상·순직·공상군경,전상군경,23,8,15
2025-03,세종특별자치시,부강면,9,전몰·전상·순직·공상군경,순직군경,3,0,3
2025-03,세종특별자치시,부강면,10,전몰·전상·순직·공상군경,공상군경,7,6,1
2025-03,세종특별자치시,부강면,11,고엽제후유증,고엽제후유증,11,6,5
2025-03,세종특별자치시,부강면,12,무공수훈자,무공수훈자,10,0,10
2025-03,세종특별자치시,부강면,13,보국수훈자,보국수훈자,6,6,0
2025-03,세종특별자치시,부강면,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,세종특별자치시,부강면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,세종특별자치시,부강면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,세종특별자치시,부강면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,세종특별자치시,부강면,18,순직·공상공무원,순직공무원,0,0,0
2025-03,세종특별자치시,부강면,19,순직·공상공무원,공상공무원,2,1,1
2025-03,세종특별자치시,부강면,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,세종특별자치시,부강면,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,세종특별자치시,부강면,22,지원대상자,지원순직군경,0,0,0
2025-03,세종특별자치시,부강면,23,지원대상자,지원공상군경,0,0,0
2025-03,세종특별자치시,부강면,24,지원대상자,지원순직공무원,0,0,0
2025-03,세종특별자치시,부강면,25,지원대상자,지원공상공무원,0,0,0
2025-03,세종특별자치시,부강면,26,보훈보상대상자,재해사망군경,1,0,1
2025-03,세종특별자치시,부강면,27,보훈보상대상자,재해부상군경,2,2,0
2025-03,세종특별자치시,부강면,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,세종특별자치시,부강면,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,세종특별자치시,부강면,30,참전유공자,6·25전쟁,8,8,0
2025-03,세종특별자치시,부강면,31,참전유공자,월남전쟁,25,25,0
2025-03,세종특별자치시,부강면,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,세종특별자치시,부강면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,7,7,0
2025-03,세종특별자치시,부강면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,세종특별자치시,부강면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,부강면,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,세종특별자치시,부강면,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,세종특별자치시,부강면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,부강면,39,특수임무유공자,특수임무부상자,0,0,0
2025-03,세종특별자치시,부강면,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,세종특별자치시,부강면,41,중·장기복무제대군인,중·장기복무제대군인,19,19,0
2025-03,세종특별자치시,산울동,1,순국선열,건국훈장,0,0,0
2025-03,세종특별자치시,산울동,2,순국선열,건국포장,0,0,0
2025-03,세종특별자치시,산울동,3,순국선열,대통령표창,0,0,0
2025-03,세종특별자치시,산울동,4,애국지사,건국훈장,0,0,0
2025-03,세종특별자치시,산울동,5,애국지사,건국포장,0,0,0
2025-03,세종특별자치시,산울동,6,애국지사,대통령표창,1,0,1
2025-03,세종특별자치시,산울동,7,전몰·전상·순직·공상군경,전몰군경,4,0,4
2025-03,세종특별자치시,산울동,8,전몰·전상·순직·공상군경,전상군경,18,7,11
2025-03,세종특별자치시,산울동,9,전몰·전상·순직·공상군경,순직군경,4,0,4
2025-03,세종특별자치시,산울동,10,전몰·전상·순직·공상군경,공상군경,22,20,2
2025-03,세종특별자치시,산울동,11,고엽제후유증,고엽제후유증,8,4,4
2025-03,세종특별자치시,산울동,12,무공수훈자,무공수훈자,4,0,4
2025-03,세종특별자치시,산울동,13,보국수훈자,보국수훈자,11,11,0
2025-03,세종특별자치시,산울동,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,세종특별자치시,산울동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,세종특별자치시,산울동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,세종특별자치시,산울동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,세종특별자치시,산울동,18,순직·공상공무원,순직공무원,4,0,4
2025-03,세종특별자치시,산울동,19,순직·공상공무원,공상공무원,1,1,0
2025-03,세종특별자치시,산울동,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,세종특별자치시,산울동,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,세종특별자치시,산울동,22,지원대상자,지원순직군경,0,0,0
2025-03,세종특별자치시,산울동,23,지원대상자,지원공상군경,0,0,0
2025-03,세종특별자치시,산울동,24,지원대상자,지원순직공무원,0,0,0
2025-03,세종특별자치시,산울동,25,지원대상자,지원공상공무원,0,0,0
2025-03,세종특별자치시,산울동,26,보훈보상대상자,재해사망군경,1,0,1
2025-03,세종특별자치시,산울동,27,보훈보상대상자,재해부상군경,3,3,0
2025-03,세종특별자치시,산울동,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,세종특별자치시,산울동,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,세종특별자치시,산울동,30,참전유공자,6·25전쟁,1,1,0
2025-03,세종특별자치시,산울동,31,참전유공자,월남전쟁,13,13,0
2025-03,세종특별자치시,산울동,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,세종특별자치시,산울동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,2,2,0
2025-03,세종특별자치시,산울동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,세종특별자치시,산울동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,산울동,36,5.18민주유공자,5·18부상자,2,2,0
2025-03,세종특별자치시,산울동,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,세종특별자치시,산울동,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,산울동,39,특수임무유공자,특수임무부상자,0,0,0
2025-03,세종특별자치시,산울동,40,특수임무유공자,특수임무공로자,0,0,0
2025-03,세종특별자치시,산울동,41,중·장기복무제대군인,중·장기복무제대군인,83,83,0
2025-03,세종특별자치시,새롬동,1,순국선열,건국훈장,1,0,1
2025-03,세종특별자치시,새롬동,2,순국선열,건국포장,0,0,0
2025-03,세종특별자치시,새롬동,3,순국선열,대통령표창,0,0,0
2025-03,세종특별자치시,새롬동,4,애국지사,건국훈장,0,0,0
2025-03,세종특별자치시,새롬동,5,애국지사,건국포장,0,0,0
2025-03,세종특별자치시,새롬동,6,애국지사,대통령표창,0,0,0
2025-03,세종특별자치시,새롬동,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2025-03,세종특별자치시,새롬동,8,전몰·전상·순직·공상군경,전상군경,38,8,30
2025-03,세종특별자치시,새롬동,9,전몰·전상·순직·공상군경,순직군경,10,0,10
2025-03,세종특별자치시,새롬동,10,전몰·전상·순직·공상군경,공상군경,44,38,6
2025-03,세종특별자치시,새롬동,11,고엽제후유증,고엽제후유증,17,6,11
2025-03,세종특별자치시,새롬동,12,무공수훈자,무공수훈자,16,1,15
2025-03,세종특별자치시,새롬동,13,보국수훈자,보국수훈자,50,47,3
2025-03,세종특별자치시,새롬동,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,세종특별자치시,새롬동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,세종특별자치시,새롬동,16,4.19혁명유공자,4·19혁명부상자,1,0,1
2025-03,세종특별자치시,새롬동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,세종특별자치시,새롬동,18,순직·공상공무원,순직공무원,8,0,8
2025-03,세종특별자치시,새롬동,19,순직·공상공무원,공상공무원,3,0,3
2025-03,세종특별자치시,새롬동,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,세종특별자치시,새롬동,21,6·18자유상이자,6·18자유상이자,1,0,1
2025-03,세종특별자치시,새롬동,22,지원대상자,지원순직군경,0,0,0
2025-03,세종특별자치시,새롬동,23,지원대상자,지원공상군경,3,2,1
2025-03,세종특별자치시,새롬동,24,지원대상자,지원순직공무원,0,0,0
2025-03,세종특별자치시,새롬동,25,지원대상자,지원공상공무원,0,0,0
2025-03,세종특별자치시,새롬동,26,보훈보상대상자,재해사망군경,2,0,2
2025-03,세종특별자치시,새롬동,27,보훈보상대상자,재해부상군경,4,4,0
2025-03,세종특별자치시,새롬동,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,세종특별자치시,새롬동,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,세종특별자치시,새롬동,30,참전유공자,6·25전쟁,4,4,0
2025-03,세종특별자치시,새롬동,31,참전유공자,월남전쟁,31,31,0
2025-03,세종특별자치시,새롬동,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,세종특별자치시,새롬동,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,9,9,0
2025-03,세종특별자치시,새롬동,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,세종특별자치시,새롬동,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,세종특별자치시,새롬동,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,세종특별자치시,새롬동,37,5.18민주유공자,5·18희생자,0,0,0
