기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,강원특별자치도,삼척시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,강원특별자치도,삼척시,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,강원특별자치도,삼척시,18,순직·공상공무원,순직공무원,23,0,23
2025-03,강원특별자치도,삼척시,19,순직·공상공무원,공상공무원,13,7,6
2025-03,강원특별자치도,삼척시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,강원특별자치도,삼척시,21,6·18자유상이자,6·18자유상이자,2,0,2
2025-03,강원특별자치도,삼척시,22,지원대상자,지원순직군경,0,0,0
2025-03,강원특별자치도,삼척시,23,지원대상자,지원공상군경,3,2,1
2025-03,강원특별자치도,삼척시,24,지원대상자,지원순직공무원,0,0,0
2025-03,강원특별자치도,삼척시,25,지원대상자,지원공상공무원,2,2,0
2025-03,강원특별자치도,삼척시,26,보훈보상대상자,재해사망군경,6,0,6
2025-03,강원특별자치도,삼척시,27,보훈보상대상자,재해부상군경,11,10,1
2025-03,강원특별자치도,삼척시,28,보훈보상대상자,재해사망공무원,0,0,0
2025-03,강원특별자치도,삼척시,29,보훈보상대상자,재해부상공무원,1,1,0
2025-03,강원특별자치도,삼척시,30,참전유공자,6·25전쟁,80,80,0
2025-03,강원특별자치도,삼척시,31,참전유공자,월남전쟁,263,263,0
2025-03,강원특별자치도,삼척시,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,강원특별자치도,삼척시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,58,58,0
2025-03,강원특별자치도,삼척시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,강원특별자치도,삼척시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,삼척시,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,강원특별자치도,삼척시,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,강원특별자치도,삼척시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,삼척시,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,강원특별자치도,삼척시,40,특수임무유공자,특수임무공로자,13,10,3
2025-03,강원특별자치도,삼척시,41,중·장기복무제대군인,중·장기복무제대군인,139,139,0
2025-03,강원특별자치도,속초시,1,순국선열,건국훈장,3,0,3
2025-03,강원특별자치도,속초시,2,순국선열,건국포장,0,0,0
2025-03,강원특별자치도,속초시,3,순국선열,대통령표창,0,0,0
2025-03,강원특별자치도,속초시,4,애국지사,건국훈장,6,0,6
2025-03,강원특별자치도,속초시,5,애국지사,건국포장,0,0,0
2025-03,강원특별자치도,속초시,6,애국지사,대통령표창,4,0,4
2025-03,강원특별자치도,속초시,7,전몰·전상·순직·공상군경,전몰군경,56,0,56
2025-03,강원특별자치도,속초시,8,전몰·전상·순직·공상군경,전상군경,316,120,196
